ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3868,44,19,61,94080,3,2.7,2,0,0,0,0,0,0
3872,40,16,125,91304,2,1.9,1,0,0,0,0,0,1
3875,36,12,92,94709,2,0.0,1,184,0,0,0,0,0
3876,26,2,119,95351,2,0.6,1,381,0,0,0,1,1
3878,29,4,41,93105,1,1.0,1,0,0,0,0,0,0
3879,35,11,81,92064,2,0.0,1,0,0,0,0,1,1
3880,28,4,101,95136,3,2.5,1,270,0,0,0,0,0
3888,24,-2,118,92634,2,7.2,1,0,0,1,0,1,0
3893,59,33,102,91763,2,1.4,1,0,0,0,0,1,0
3895,32,6,44,92886,1,0.3,1,81,0,0,0,1,1
3896,36,12,59,94104,3,2.0,1,216,0,0,0,0,0
3897,48,24,224,93940,2,6.67,1,0,0,0,1,1,1
3899,44,20,129,96001,2,3.3,1,0,0,0,0,1,0
3900,60,34,43,92697,1,1.4,1,0,0,0,0,1,1
3901,51,27,12,92834,3,0.4,1,0,0,1,1,1,1
3904,47,23,65,93943,1,0.0,1,0,0,0,0,0,0
3908,40,14,42,91330,2,0.3,1,187,0,0,0,1,0
3910,33,7,111,90245,2,1.3,1,0,0,0,0,1,0
3911,33,8,62,94596,1,1.0,1,0,0,0,0,1,0
3916,38,13,91,92037,1,2.8,1,0,0,0,0,1,1
3917,50,26,12,92121,1,0.2,1,96,0,0,0,0,0
3918,41,15,89,94608,3,0.1,1,292,0,0,0,1,0
3922,30,6,48,95812,1,1.2,1,0,0,0,0,1,0
3923,31,4,20,95616,4,1.5,2,0,0,0,0,1,0
3925,61,37,122,94609,2,6.0,1,0,0,0,0,1,0
3927,48,23,43,94301,2,1.3,1,0,0,0,0,1,0
3928,59,34,38,90291,4,1.7,1,0,0,0,0,0,1
3929,57,33,61,92115,3,2.67,1,0,0,0,0,1,0
3931,53,27,145,95605,1,2.9,1,345,0,0,0,0,0
3932,53,27,170,95003,1,1.0,1,0,0,0,0,1,0
3935,35,11,68,94923,2,0.0,1,126,0,0,0,0,1
3936,59,33,53,90034,3,2.5,1,0,0,0,0,1,0
3938,39,15,123,91604,2,2.2,1,92,0,0,0,0,1
3939,49,24,13,95929,2,0.0,1,0,0,0,0,1,0
3940,47,23,12,92110,4,0.2,1,102,0,0,0,0,1
3941,41,17,53,93727,2,2.5,1,102,0,0,0,1,0
3944,61,36,188,91360,1,9.3,2,0,1,0,0,0,0
3949,37,12,123,94304,4,3.1,2,253,1,0,1,1,1
3952,40,14,69,92870,3,2.1,1,106,0,0,0,1,0
3953,61,36,124,94611,2,3.9,1,0,0,1,0,0,1
3955,32,7,134,93108,2,3.1,1,0,0,0,0,0,0
3960,43,19,123,91107,3,1.3,1,0,1,0,0,1,0
3961,62,37,48,92028,3,2.2,1,0,0,0,0,0,0
3962,48,22,145,95482,1,0.3,1,140,0,0,0,1,0
3966,39,15,94,91941,2,1.9,1,0,0,0,0,1,0
3969,28,3,78,93108,4,0.2,1,0,0,0,0,1,1
3971,65,40,71,95060,3,2.2,1,0,0,0,0,0,1
3973,29,5,112,94998,2,4.33,1,0,0,0,0,1,1
3978,54,27,51,94309,3,1.0,2,113,0,1,1,1,1
3980,38,14,90,93010,2,0.0,1,258,0,1,1,1,1
3982,64,39,22,92691,3,0.5,1,0,0,1,1,1,1
3983,24,0,119,94566,1,1.5,1,0,0,0,0,1,0
3985,34,8,18,95741,4,0.3,1,0,0,0,0,0,0
3991,57,32,59,95014,2,3.7,1,134,0,0,0,1,0
3992,64,38,84,94571,1,2.0,1,0,0,0,0,0,0
3995,42,18,88,92675,4,0.8,1,0,0,0,0,1,1
3999,34,10,41,94102,1,1.33,1,0,0,0,0,0,1
4003,59,34,60,94015,2,2.8,1,0,0,0,0,1,0
4006,56,32,32,95827,2,0.8,1,79,0,1,0,1,0
4010,42,18,189,91605,2,7.6,1,0,0,0,0,1,0
4013,30,6,124,91320,2,0.6,1,0,0,0,0,1,0
4015,56,32,23,94720,4,0.7,1,0,0,0,0,1,1
4016,25,-1,139,93106,2,2.0,1,0,0,0,0,0,1
4017,53,28,173,91614,4,2.7,1,427,1,0,0,1,0
4019,59,35,161,94301,1,2.9,1,160,0,0,0,0,1
4022,40,14,42,90638,2,0.3,1,106,0,0,0,0,1
4024,51,25,175,90089,3,0.7,1,312,1,0,0,0,0
4025,41,15,82,94720,3,0.1,1,0,0,0,0,1,0
4027,27,1,142,92038,3,5.5,1,0,1,0,0,0,0
4029,46,20,64,94117,4,2.9,1,189,0,0,0,0,0
4030,31,5,90,94301,2,1.3,1,0,0,1,0,1,0
4033,59,35,93,94301,2,1.6,1,0,0,0,0,0,1
4038,52,28,72,91335,1,0.0,1,178,0,0,0,0,0
4039,55,30,54,91367,3,1.7,1,0,0,0,0,1,0
4040,34,9,104,92152,1,4.6,1,0,0,0,0,1,1
4042,45,19,40,95060,1,0.2,1,0,0,1,1,1,1
4043,29,3,190,92612,2,4.5,1,246,0,0,0,1,1
4044,49,23,64,94588,4,2.6,1,0,0,0,0,1,1
4048,43,17,82,94114,1,5.2,1,79,0,0,0,1,0
4052,55,29,162,93105,1,2.9,1,0,0,0,0,1,1
4053,43,19,54,94608,2,1.7,1,0,0,0,0,1,0
4054,35,11,90,94720,2,0.0,1,0,0,0,0,0,0
4055,59,34,64,94116,4,1.7,1,0,0,0,0,0,0
4057,51,25,113,91320,2,6.3,1,0,0,0,0,0,0
4061,31,6,174,93023,2,6.7,1,0,0,0,0,1,1
4063,38,14,43,95053,2,1.7,1,0,0,0,0,1,0
4066,44,19,68,94305,1,3.7,3,0,0,0,0,1,0
4068,52,28,21,94025,4,0.5,2,0,0,0,0,1,0
4070,56,32,31,94596,4,1.3,1,0,0,0,0,0,0
4071,58,33,70,94720,4,0.7,1,0,0,1,0,0,0
4074,51,27,19,92120,1,0.2,1,0,0,0,0,0,0
4076,30,4,40,90601,4,0.8,1,0,0,0,0,1,0
4080,65,40,75,90036,3,2.2,1,0,0,0,0,1,0
4084,46,20,99,94302,3,1.1,1,0,0,0,0,0,0
4087,50,26,11,93106,4,0.2,1,0,0,1,0,0,0
4092,32,6,122,94025,2,1.3,1,0,0,0,0,1,1
4093,40,15,171,94539,2,3.3,1,0,0,0,0,1,0
4096,42,17,59,94105,4,0.4,1,0,0,0,0,1,0
4097,38,14,49,90740,3,2.8,1,0,0,0,0,0,0
4098,60,34,92,95670,2,2.0,1,0,0,0,0,0,0
4099,27,3,75,90032,4,0.0,1,0,0,0,0,0,0
4100,61,35,60,92831,1,2.8,2,0,0,0,0,1,1
4103,41,16,81,94305,2,0.4,1,146,0,0,0,1,1
4105,38,14,25,95616,4,1.0,1,0,0,0,0,0,0
4106,39,15,139,91801,1,3.4,1,353,0,0,0,1,0
4108,47,22,81,94123,1,2.9,1,0,0,0,0,0,1
4109,64,39,73,94025,3,2.2,1,0,0,1,0,0,1
4111,66,41,59,95617,3,2.4,1,0,0,0,0,0,0
4112,43,17,21,95351,3,1.5,1,0,0,0,0,0,0
4113,34,9,65,95014,3,0.7,2,104,0,0,0,1,0
4117,24,-2,135,90065,2,7.2,1,0,0,0,0,1,0
4119,40,16,34,93561,1,0.7,1,0,0,0,0,1,1
4123,56,30,195,90089,1,2.9,1,0,0,0,0,0,0
4124,50,24,40,93460,4,2.6,1,89,0,0,0,1,0
4130,29,3,10,91320,4,0.4,1,87,0,0,0,1,1
4133,61,36,133,90266,1,2.6,1,0,0,0,0,1,0
4134,41,17,129,94720,1,3.4,1,0,0,0,0,0,1
4136,48,23,168,95929,2,2.8,1,308,0,0,0,1,0
4139,47,22,114,95819,1,0.6,1,0,0,1,1,1,1
4144,55,31,20,94720,2,0.3,1,0,0,0,0,1,0
4145,47,23,138,91367,2,3.3,1,0,0,0,0,1,1
4152,44,18,123,95841,3,5.9,1,0,1,0,1,1,1
4154,50,26,148,94608,2,6.8,1,0,0,0,0,1,0
4157,37,12,193,92780,1,8.6,1,0,0,0,0,0,0
4159,59,34,74,92780,4,0.7,1,0,0,0,0,1,1
4163,61,37,41,94704,1,0.8,1,0,0,0,0,1,1
4169,60,34,139,95020,4,0.4,1,0,1,0,0,1,0
4171,31,7,44,93561,1,1.2,1,0,0,0,0,1,1
4174,35,9,43,93943,2,0.3,1,0,0,0,0,1,0
4176,42,17,154,93955,3,4.9,1,0,1,0,1,1,1
4179,59,35,88,91311,2,1.6,1,278,0,0,0,0,0
4184,41,17,140,94542,1,3.5,1,342,0,0,0,0,0
4186,26,2,82,91950,2,2.5,1,199,0,0,0,0,0
4187,33,9,10,90005,4,1.0,1,81,0,0,0,0,1
4188,30,5,109,94305,4,2.2,2,103,0,0,0,0,1
4193,50,26,21,91768,1,0.2,1,89,0,0,0,1,0
4194,62,37,31,95008,3,0.2,1,0,0,0,0,1,0
4199,61,36,50,96003,4,1.7,1,189,0,0,0,1,0
4201,43,19,74,94035,4,1.9,1,0,0,0,0,0,1
4202,61,36,89,93109,3,0.5,1,0,0,0,0,1,0
4206,61,36,139,95133,2,3.9,1,0,0,0,0,0,0
4207,48,23,29,93711,1,1.3,2,0,0,0,0,0,0
4208,37,11,51,93305,3,2.1,1,0,0,0,0,1,1
4215,46,22,89,94303,1,2.7,1,0,0,1,1,1,1
4226,43,18,204,91902,2,8.8,1,0,0,0,0,1,0
4227,37,13,45,94591,1,1.8,1,0,0,0,0,0,0
4228,32,7,111,90277,1,3.8,1,0,0,1,0,0,0
4231,62,36,115,92093,2,2.8,1,202,0,0,0,1,1
4233,39,15,53,94116,1,1.8,1,0,0,0,0,0,0
4234,32,7,134,95929,2,3.3,1,0,0,0,0,1,0
4236,27,1,91,92173,2,0.2,1,0,0,0,0,1,0
4237,37,12,128,91342,2,3.9,1,0,0,0,0,1,1
4238,60,34,78,90401,3,4.4,1,0,0,1,0,0,0
4239,43,19,161,92093,2,7.6,1,464,0,0,0,1,0
4241,39,14,161,95064,1,4.1,1,509,0,1,0,0,0
4244,46,22,74,94550,3,0.7,1,0,0,0,0,1,0
4246,44,20,145,90630,1,3.5,1,0,0,0,0,0,1
4249,58,33,138,90720,2,3.9,1,0,0,1,0,1,0
4253,54,29,81,91107,1,0.1,3,0,0,0,0,0,0
4256,59,35,78,90095,2,2.8,1,0,0,0,0,1,0
4257,41,17,165,91311,2,7.6,1,157,0,0,0,0,0
4261,57,31,52,94105,1,1.4,1,0,0,0,0,1,0
4262,53,28,18,92507,4,0.8,1,0,0,0,0,0,0
4263,58,33,42,92093,4,1.7,1,0,0,0,0,0,0
4265,57,31,40,94304,2,0.3,1,0,0,1,1,1,1
4267,42,16,11,94015,1,0.2,1,87,0,0,0,0,1
4270,47,23,12,92518,4,0.5,2,0,0,0,0,0,0
4271,45,19,19,93117,3,1.5,1,94,0,0,0,1,1
4272,25,1,150,92507,1,6.33,1,0,0,0,0,0,0
4276,63,38,102,95616,4,3.4,2,0,0,0,0,0,0
4277,50,24,155,92717,1,7.3,1,0,0,0,0,1,1
4278,40,16,138,92612,1,3.5,1,0,0,0,0,1,0
4279,56,31,51,92028,3,1.7,1,0,0,0,0,1,1
4281,42,18,135,95136,2,3.3,1,0,0,1,1,1,1
4285,38,13,173,94305,2,3.3,1,243,0,0,0,0,0
4286,23,-3,149,93555,2,7.2,1,0,0,0,0,1,0
4287,53,29,20,93955,1,0.2,1,131,0,0,0,1,1
4288,54,28,42,95207,4,2.5,1,0,0,0,0,1,1
4292,46,21,34,90034,1,0.1,1,124,0,0,0,1,0
4294,63,38,41,90034,2,1.5,1,173,0,0,0,1,1
4295,58,34,150,92110,1,7.4,1,481,0,0,0,1,0
4297,35,9,84,94709,4,2.2,2,0,0,0,0,1,0
4298,33,9,73,92110,4,3.4,1,140,0,0,0,1,0
4299,43,19,122,93106,1,0.3,1,0,0,0,0,1,0
4302,49,24,130,92677,4,1.1,1,281,1,0,1,1,0
4304,45,21,134,94550,2,3.3,1,0,0,0,0,1,1
4307,35,11,41,92123,3,2.0,1,0,0,0,0,1,0
4309,44,20,132,94115,3,2.6,1,308,1,0,0,0,0
4317,30,6,95,91950,2,0.2,1,0,0,1,0,1,0
4320,63,38,85,91320,4,0.1,2,0,0,0,0,0,1
4321,40,15,143,94801,1,4.1,1,0,0,0,0,1,0
4323,38,14,44,91320,2,1.7,1,0,0,0,0,0,0
4325,49,24,13,94538,4,0.8,1,111,0,0,0,1,0
4326,59,35,52,95616,4,1.5,1,0,0,0,0,1,1
4332,61,37,158,94720,2,6.0,1,306,0,1,1,1,1
4334,51,26,59,90095,1,1.2,1,139,0,0,0,1,0
4336,36,10,82,94542,2,2.8,1,0,0,0,0,0,1
4339,54,30,121,92121,2,0.4,1,0,0,0,0,1,0
4340,35,11,38,95518,1,1.7,1,0,0,0,0,0,1
4341,34,10,92,90024,2,2.7,1,0,0,1,1,0,1
4343,32,7,45,93611,3,2.3,1,83,0,1,0,1,0
4345,53,28,181,95051,1,8.1,1,0,0,0,0,1,0
4347,45,21,33,94970,3,0.5,1,136,0,0,1,1,1
4348,58,33,22,90024,3,0.2,1,0,0,0,0,1,0
4349,59,33,99,92093,2,2.7,1,0,0,0,0,0,0
4353,40,16,59,94305,4,2.67,1,0,0,0,0,1,0
4355,40,16,140,93940,3,5.6,1,0,1,0,0,0,0
4357,43,19,35,90630,1,0.7,1,0,0,0,0,0,0
4358,39,14,141,93302,4,6.3,1,0,1,1,1,1,1
4360,38,12,58,95054,2,2.8,1,0,0,0,0,1,0
4361,67,43,41,90024,2,1.1,1,0,0,0,0,0,0
4366,26,2,85,95020,2,2.5,1,0,0,0,0,0,0
4368,40,15,149,90250,2,3.9,1,319,0,0,0,1,1
4369,31,7,25,93943,2,1.0,2,0,0,1,1,1,1
4374,30,6,139,94501,1,4.3,1,0,0,0,0,1,0
4375,39,15,62,93955,3,2.33,1,131,0,0,1,1,1
4376,34,10,51,90032,3,2.0,1,130,0,0,0,0,0
4377,40,15,71,93950,3,3.0,1,272,0,0,0,1,0
4382,33,8,39,94542,4,0.8,1,0,0,0,0,1,0
4384,28,4,85,94709,3,2.5,1,0,0,0,0,1,0
4387,53,27,122,94305,1,2.4,1,330,0,0,0,0,0
4389,47,21,123,90840,1,7.3,1,0,0,0,0,0,0
4390,58,32,40,90057,1,1.6,1,0,0,1,1,1,1
4391,52,26,62,95134,4,2.8,2,0,0,0,0,1,0
4392,46,22,113,94105,2,3.3,1,0,0,0,0,0,1
4394,24,0,59,95521,4,1.6,1,0,0,0,0,0,0
4398,48,23,19,90058,1,0.1,1,0,0,0,0,1,0
4400,48,23,21,94904,1,0.1,1,0,0,0,0,0,0
4401,34,10,44,94143,1,1.33,1,0,0,0,0,1,0
4402,60,35,42,91902,3,1.5,1,0,0,0,0,0,1
4404,50,24,112,92064,1,0.0,1,0,0,0,0,0,0
4408,37,13,71,90755,2,1.7,2,0,0,0,0,1,1
4411,39,14,153,91614,2,3.0,1,0,0,0,0,0,0
4415,33,8,178,94720,3,8.5,1,0,1,1,1,1,0
4416,60,35,65,90245,2,1.5,1,220,0,0,0,0,1
4417,49,25,8,94720,1,0.3,1,97,0,0,0,0,0
4418,54,28,92,92374,2,1.1,1,0,0,0,0,1,0
4419,59,34,145,95125,4,1.8,1,198,1,0,0,1,0
4421,62,38,149,92130,1,4.7,1,0,0,0,0,1,0
4427,33,8,140,95814,1,4.6,1,0,0,0,0,1,0
4429,51,27,12,95818,4,1.0,1,0,0,1,0,1,0
4430,55,29,140,94720,2,2.7,1,0,0,0,0,1,0
4432,38,12,60,92806,2,1.8,1,0,0,0,0,1,0
4436,46,21,34,90840,2,1.3,1,116,0,0,0,0,0
4438,63,38,63,92507,2,1.5,1,0,0,0,0,1,0
4444,38,14,48,90034,1,1.8,1,169,0,0,0,0,0
4445,36,10,73,95035,2,2.8,1,0,0,0,0,1,1
4446,49,25,135,90064,2,1.4,1,82,0,0,0,1,1
4451,44,20,45,94111,2,2.5,1,0,0,0,0,1,0
4452,67,41,18,92130,2,0.4,1,0,0,0,0,1,0
4457,29,3,35,94040,2,0.3,1,88,0,0,1,1,1
4460,32,8,115,90064,1,4.0,1,0,0,0,0,0,0
4461,47,22,78,92093,1,0.2,2,0,0,0,0,1,0
4463,33,7,39,95630,4,0.8,1,0,0,0,0,1,1
4464,39,13,69,94123,3,0.1,1,0,0,0,0,0,0
4465,60,35,29,93943,3,0.2,1,79,0,0,0,1,1
4467,34,10,60,90071,3,2.8,1,0,0,0,1,1,1
4469,67,42,51,94117,3,2.2,1,0,0,0,0,1,1
4471,44,20,111,91911,2,5.3,2,0,1,0,0,1,0
4472,56,30,79,94588,3,0.8,1,302,0,0,0,0,0
4474,31,5,18,92115,2,0.3,1,124,0,0,0,1,1
4475,66,41,73,95817,3,2.4,1,0,0,0,0,0,0
4477,58,32,40,95833,2,0.3,1,0,0,0,0,0,0
4480,32,8,128,93117,2,4.33,1,0,0,0,0,1,0
4484,54,28,155,90095,1,1.0,1,256,0,0,0,1,1
4485,36,11,195,95747,2,3.0,1,0,0,0,0,1,1
4489,30,4,50,91030,1,1.5,1,0,0,0,0,0,0
4491,35,9,142,90250,2,0.0,1,0,0,1,0,1,0
4492,41,16,64,91604,4,0.4,1,0,0,0,0,1,0
4496,38,14,82,95616,4,2.67,1,0,0,0,0,0,0
4497,51,25,45,95616,4,2.6,1,0,0,0,0,0,0
4498,45,21,85,95136,2,3.2,1,0,0,1,0,1,0
4499,51,26,133,90291,1,0.6,1,328,0,0,0,0,0
4500,53,26,22,91304,1,0.5,2,0,0,0,0,1,1
4503,57,32,80,92647,2,0.0,3,0,0,0,0,0,0
4504,45,21,33,92374,3,0.5,1,108,0,0,0,1,0
4509,27,2,85,94117,1,1.9,1,0,0,0,0,1,1
4510,55,30,53,94550,3,1.7,1,0,0,0,0,1,0
4512,41,17,9,91911,1,1.0,1,0,0,0,0,1,1
4513,46,22,25,95747,4,0.6,1,0,0,0,0,1,1
4514,43,19,114,92325,1,1.7,1,0,0,0,0,1,0
4518,45,18,50,91902,3,2.5,2,0,0,0,0,1,0
4520,45,21,32,92399,4,0.6,1,77,0,0,0,0,1
4523,31,5,29,90630,1,0.3,1,0,0,0,0,0,0
4525,48,24,79,94542,3,0.7,1,0,0,0,0,1,1
4526,36,11,110,94110,1,3.8,1,0,0,0,0,1,1
4529,48,23,48,94086,1,0.3,1,0,0,0,0,0,0
4532,31,7,35,94025,1,1.33,1,131,0,0,0,0,1
4535,41,17,83,94025,4,2.67,1,0,0,0,0,1,0
4539,51,24,85,94305,3,2.0,2,0,0,0,0,0,0
4540,48,24,14,94305,4,1.0,1,0,0,0,0,1,0
4541,56,32,64,90210,4,1.5,1,0,0,0,0,1,0
4542,62,38,124,95023,1,3.8,1,405,0,0,0,1,0
4543,53,29,20,94131,1,0.2,1,0,0,1,1,1,1
4545,28,4,80,95819,3,2.5,1,0,0,0,0,1,0
4547,48,24,74,91109,3,0.7,1,0,0,1,0,1,0
4549,58,33,73,93109,4,0.7,1,241,0,0,0,0,0
4550,53,29,41,94080,2,0.8,1,0,0,0,0,1,0
4555,41,16,109,94801,3,1.0,1,0,0,1,0,1,0
4557,55,29,79,94608,2,1.1,1,0,0,1,0,1,0
4559,44,19,82,95521,2,0.4,1,0,0,0,0,1,1
4563,65,40,64,94928,2,1.5,1,0,0,0,0,0,1
4564,28,2,188,92350,2,4.5,1,0,0,1,0,1,0
4565,58,32,28,90095,2,0.3,1,148,0,0,0,0,0
4567,24,0,131,92831,1,5.4,1,0,0,0,0,1,0
4575,35,11,193,91765,2,6.5,1,0,0,0,0,0,1
4580,58,32,41,94305,1,0.2,1,81,0,0,0,1,0
4581,50,24,102,91103,2,6.3,1,0,0,0,0,1,0
4584,52,26,83,92521,1,3.1,1,0,1,0,0,1,0
4593,43,18,53,92115,3,0.8,3,154,0,0,0,0,0
4597,37,13,61,95131,3,2.8,1,0,0,0,0,0,0
4599,51,26,21,94143,4,0.8,1,0,0,0,0,1,0
4600,49,25,149,90024,2,0.4,1,0,0,0,0,1,0
4603,57,32,81,94305,2,3.7,1,226,0,0,0,1,1
4604,37,12,179,91768,1,8.6,1,0,0,0,0,1,0
4607,44,20,199,94607,2,6.67,1,0,0,0,0,1,0
4614,63,38,52,91361,4,1.7,1,218,0,0,0,1,1
4619,35,9,29,95354,3,0.9,1,126,0,0,0,1,0
4620,61,36,23,95521,1,0.1,1,96,0,0,0,0,0
4621,52,26,84,94132,1,2.4,1,0,0,0,0,1,0
4622,57,32,60,93407,3,1.7,1,0,0,1,1,1,1
4623,47,20,13,94545,3,0.67,2,0,0,0,0,1,0
4625,36,11,83,90638,1,2.8,1,0,0,0,0,0,0
4630,48,24,148,91311,2,3.3,1,0,0,0,1,1,1
4633,54,29,62,94720,4,0.7,1,0,0,0,0,0,1
4634,31,5,50,93106,1,1.5,1,0,0,0,0,1,0
4636,30,5,85,91910,2,2.5,1,293,0,1,1,1,1
4637,41,16,78,95616,4,0.4,1,0,0,0,0,1,0
4642,36,11,31,94022,4,1.7,1,124,0,0,0,1,1
4644,33,7,35,95616,4,0.8,1,0,0,0,0,1,0
4646,34,10,45,92038,1,1.7,1,84,0,0,0,0,0
4647,38,13,119,94545,2,3.3,1,0,0,0,0,0,0
4648,59,35,43,95616,4,1.3,1,0,0,0,0,1,0
4650,59,35,121,91423,1,4.3,1,0,0,0,0,1,0
4652,48,24,58,94005,2,1.7,1,0,0,0,0,0,0
4653,38,12,184,91311,3,8.0,1,0,1,0,0,1,0
4654,34,10,155,92780,2,6.5,1,0,0,0,0,1,1
4660,28,4,199,92121,1,6.33,1,0,0,0,0,0,0
4661,59,35,38,92122,1,0.8,1,0,0,0,0,1,0
4662,43,19,129,95039,1,5.0,1,0,0,1,0,1,0
4664,28,3,115,92407,1,1.9,1,200,0,0,0,1,0
4666,40,16,65,90095,2,3.2,1,0,0,0,0,1,0
4667,34,9,72,94555,3,2.3,1,124,0,0,0,0,0
4671,52,26,194,94305,1,1.7,1,0,0,0,0,1,0
4673,52,26,180,95831,1,1.7,1,550,0,0,0,1,0
4676,35,11,32,91360,1,1.33,1,137,0,0,0,1,1
4677,39,13,68,91950,3,2.1,1,0,0,1,0,1,0
4680,26,0,161,94551,2,7.2,1,0,0,0,0,0,0
4681,46,21,154,90245,2,2.8,1,94,0,0,0,0,0
4682,27,3,68,95503,4,0.0,1,0,0,0,0,0,1
4683,55,25,44,92093,3,1.0,3,0,0,0,0,1,0
4684,52,28,149,92121,2,0.4,1,0,0,0,0,0,0
4685,59,34,103,91360,1,2.6,1,0,0,0,0,1,0
4687,61,35,113,91741,2,2.8,1,0,0,0,0,0,0
4694,52,28,20,95616,1,0.3,1,0,0,0,0,0,0
4696,45,19,70,95605,1,2.8,1,0,0,0,0,0,1
4699,48,22,162,94143,3,1.4,1,400,1,0,0,0,0
4700,61,36,61,91320,2,2.8,1,153,0,0,0,0,1
4701,31,7,170,95006,1,6.0,1,0,0,0,0,1,0
4702,42,16,49,90034,1,2.8,1,0,0,0,0,0,0
4706,61,37,141,92677,3,0.7,1,0,1,0,1,1,1
4707,60,36,8,92626,2,1.0,1,0,0,0,0,0,0
4708,59,35,91,95008,2,1.6,1,0,0,1,0,0,1
4709,62,37,10,92606,3,0.5,1,0,0,0,0,1,0
4712,65,40,59,94022,3,2.4,1,0,0,0,0,0,0
4714,25,1,122,93022,2,0.2,1,0,0,0,0,1,0
4715,27,3,81,90291,3,1.5,1,307,0,1,1,1,1
4717,60,34,83,95616,2,1.4,1,75,0,1,0,1,0
4718,29,5,121,95449,1,1.5,1,0,0,0,0,1,0
4719,32,6,35,91107,3,1.0,1,0,0,1,0,1,0
4722,52,26,70,94117,2,1.1,1,0,0,1,0,1,0
4724,39,15,125,90250,1,3.5,1,0,0,0,0,1,1
4725,34,8,21,94107,4,1.0,1,0,0,0,0,0,0
4726,34,8,75,95814,2,1.8,1,0,0,0,0,0,0
4727,34,10,38,95039,1,1.33,1,0,0,1,0,1,0
4728,41,17,58,92009,4,2.67,1,0,0,0,0,1,1
4733,39,13,69,92096,3,0.1,1,247,0,0,0,0,0
4734,49,23,121,90032,1,4.9,1,0,0,0,0,1,0
4738,61,36,85,94998,3,1.8,2,0,0,0,0,0,0
4739,56,32,44,94575,3,1.5,1,153,0,0,0,1,0
4740,62,38,174,94305,1,4.7,1,0,0,0,0,1,1
4741,56,30,178,93940,1,2.9,1,0,0,0,0,1,0
4742,58,32,55,93106,4,2.5,1,0,0,0,0,1,0
4744,50,26,21,94305,1,0.2,1,0,0,0,0,1,0
4746,49,23,129,94085,1,0.3,1,0,0,0,0,1,1
4750,31,5,21,94115,3,1.0,1,0,0,0,0,1,0
4752,41,17,154,92697,1,1.7,1,0,0,0,0,0,1
4753,39,14,178,92123,1,4.1,1,207,0,0,0,1,0
4755,57,33,93,94025,2,1.6,1,161,0,0,0,0,0
4756,59,35,151,93106,2,6.0,1,0,0,0,0,1,0
4758,26,2,135,94588,1,1.5,1,0,0,0,0,0,0
4759,46,21,40,90045,1,0.3,1,116,0,0,0,0,0
4761,50,25,18,95819,2,0.0,1,0,0,0,0,0,1
4762,61,35,74,91320,2,0.7,2,0,0,0,0,1,1
4766,58,34,82,94025,1,4.3,1,263,0,0,0,0,0
4767,41,15,54,91775,3,2.1,1,0,0,0,0,1,0
4768,35,9,45,90639,3,0.9,1,101,0,1,0,0,0
4770,26,2,20,95064,4,1.0,1,116,0,0,0,0,0
4773,26,2,95,92130,3,0.8,1,0,0,0,0,1,0
4779,52,27,22,90755,4,0.8,1,0,0,0,0,1,1
4783,26,0,150,91311,2,7.2,1,0,0,0,0,0,1
4784,43,19,32,94720,4,0.3,1,0,0,0,0,0,0
4785,52,28,9,90405,2,0.2,1,0,0,0,0,0,0
4787,36,12,18,95521,4,1.0,1,0,0,0,0,1,1
4789,36,10,39,92009,1,2.0,1,153,0,0,0,0,0
4792,59,35,43,91791,4,0.4,1,0,0,0,0,0,1
4793,36,10,28,90840,4,1.0,1,130,0,0,0,1,0
4794,45,21,59,94703,2,2.5,1,155,0,0,0,1,0
4796,46,21,39,91710,2,1.3,1,101,0,0,0,1,0
4798,37,11,24,94115,4,1.0,1,0,0,0,0,0,0
4800,44,20,33,94306,4,0.3,1,142,0,0,0,0,1
4801,33,7,73,94028,1,2.5,1,135,0,0,0,0,0
4802,34,10,88,94404,2,0.0,1,121,0,0,0,1,0
4803,35,11,58,91330,3,2.8,1,0,0,0,0,1,0
4806,30,6,160,90630,1,4.3,1,249,0,0,0,1,0
4807,62,37,39,93117,3,1.5,1,0,0,0,0,1,0
4808,40,14,53,90064,1,2.0,1,0,0,0,0,1,1
4811,58,34,11,92037,2,0.3,1,96,0,0,0,1,0
4816,58,32,99,92697,2,1.4,1,0,0,0,0,0,1
4818,46,22,134,93305,2,3.3,1,0,0,0,0,0,0
4820,32,6,41,95833,3,0.9,1,179,0,0,0,0,0
4822,30,6,62,95831,1,0.1,1,0,0,0,0,1,1
4823,60,36,149,92007,1,4.7,1,0,0,0,0,1,0
4825,32,6,25,96001,3,1.0,1,0,0,0,0,1,0
4826,56,32,84,95014,2,1.6,1,0,0,0,0,1,0
4828,30,6,181,91203,1,4.3,1,230,0,0,0,1,0
4834,49,24,109,92647,1,0.6,1,0,0,0,0,0,0
4835,49,23,70,94305,1,0.3,1,217,0,0,0,0,0
4836,65,39,25,95370,2,0.4,1,113,0,0,0,1,0
4838,36,10,183,95348,2,0.0,1,0,0,0,0,0,0
4839,56,30,44,91330,4,2.5,1,0,0,0,0,0,1
4840,34,8,52,95060,4,0.2,1,0,0,0,0,1,0
4842,59,35,40,92870,4,0.4,1,135,0,0,0,1,0
4845,31,6,81,90840,2,2.5,1,313,0,0,0,0,0
4846,45,21,128,94305,1,4.7,1,0,0,0,0,0,0
